Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
51.779	10.582	22.998	-0.520	-0.004
51.784	10.606	23.041	-0.512	0.004
51.788	10.631	23.096	-0.496	0.004
51.793	10.649	23.132	-0.512	0.004
51.797	10.679	23.175	-0.504	0.012
51.802	10.685	23.224	-0.496	0.004
51.806	10.704	23.260	-0.496	0.020
51.811	10.728	23.321	-0.479	-0.004
51.815	10.752	23.352	-0.479	0.012
51.820	10.771	23.394	-0.471	0.012
51.824	10.789	23.437	-0.471	0.012
51.829	10.807	23.492	-0.463	0.004
51.834	10.825	23.534	-0.463	0.004
51.838	10.844	23.565	-0.446	0.012
51.843	10.868	23.601	-0.446	0.004
51.847	10.892	23.650	-0.446	0.004
51.852	10.899	23.699	-0.430	0.012
51.856	10.929	23.747	-0.438	-0.004
51.861	10.941	23.784	-0.430	-0.004
51.865	10.972	23.833	-0.422	0.012
51.870	10.996	23.887	-0.414	0.004
51.875	11.014	23.930	-0.405	-0.004
51.879	11.026	23.973	-0.389	0.012
51.884	11.057	24.015	-0.397	0.004
51.888	11.081	24.070	-0.405	0.004
51.893	11.087	24.113	-0.397	0.004
51.897	11.112	24.155	-0.397	0.004
51.902	11.142	24.204	-0.373	0.004
51.906	11.154	24.253	-0.373	0.012
51.911	11.191	24.301	-0.389	0.012
51.915	11.209	24.344	-0.381	-0.012
51.920	11.221	24.387	-0.364	0.004
51.925	11.239	24.435	-0.364	0.004
51.929	11.264	24.490	-0.373	0.004
51.934	11.294	24.539	-0.348	0.012
51.938	11.313	24.594	-0.348	0.004
51.943	11.337	24.642	-0.340	-0.004
51.947	11.367	24.697	-0.332	-0.012
51.952	11.386	24.746	-0.332	0.004
51.956	11.416	24.801	-0.324	0.004
51.961	11.428	24.849	-0.324	0.004
51.966	11.459	24.910	-0.332	0.004
51.970	11.477	24.965	-0.315	0.004
51.975	11.507	25.008	-0.315	0.004
51.979	11.526	25.075	-0.315	0.012
51.984	11.556	25.129	-0.307	0.004
51.988	11.574	25.172	-0.299	0.012
51.993	11.599	25.227	-0.291	0.004
51.997	11.623	25.269	-0.291	0.004
52.002	11.641	25.318	-0.283	0.004
52.006	11.666	25.367	-0.274	0.004
52.011	11.690	25.415	-0.274	0.004
52.016	11.702	25.470	-0.283	0.004
52.020	11.727	25.519	-0.258	0.004
52.025	11.757	25.568	-0.266	0.012
52.029	11.775	25.610	-0.258	0.004
52.034	11.787	25.659	-0.250	0.004
52.038	11.818	25.702	-0.258	0.012
52.043	11.830	25.756	-0.242	0.004
52.047	11.860	25.811	-0.242	0.012
52.052	11.885	25.860	-0.250	0.004
52.057	11.897	25.909	-0.242	0.004
52.061	11.927	25.957	-0.225	0.012
52.066	11.958	26.012	-0.233	0.004
52.070	11.970	26.061	-0.225	0.004
52.075	12.001	26.122	-0.233	0.004
52.079	12.025	26.164	-0.217	-0.004
52.084	12.049	26.231	-0.209	0.012
52.088	12.080	26.286	-0.217	0.012
52.093	12.098	26.341	-0.217	0.004
52.097	12.122	26.377	-0.192	0.020
52.102	12.147	26.444	-0.192	0.012
52.107	12.165	26.499	-0.184	0.004
52.111	12.195	26.554	-0.192	0.004
52.116	12.208	26.615	-0.184	0.004
52.120	12.232	26.657	-0.176	0.004
52.125	12.250	26.712	-0.176	-0.004
52.129	12.281	26.755	-0.176	0.004
52.134	12.305	26.804	-0.184	0.004
52.138	12.323	26.852	-0.184	0.004
52.143	12.341	26.901	-0.176	0.012
52.148	12.366	26.962	-0.160	0.004
52.152	12.384	27.011	-0.160	0.012
52.157	12.402	27.065	-0.176	0.004
52.161	12.421	27.108	-0.152	0.004
52.166	12.451	27.163	-0.160	0.012
52.170	12.475	27.212	-0.152	0.012
52.175	12.494	27.272	-0.152	-0.004
52.179	12.524	27.315	-0.143	0.012
52.184	12.536	27.376	-0.152	0.004
52.188	12.567	27.425	-0.135	0.004
52.193	12.585	27.467	-0.135	0.012
52.198	12.609	27.528	-0.135	0.004
52.202	12.634	27.583	-0.143	-0.004
52.207	12.646	27.632	-0.127	-0.004
52.211	12.670	27.686	-0.135	0.012
52.216	12.701	27.729	-0.127	0.004
52.220	12.719	27.790	-0.119	0.004
52.225	12.737	27.839	-0.119	0.004
52.229	12.762	27.887	-0.111	0.004
52.234	12.786	27.948	-0.111	0.004
52.239	12.804	27.991	-0.111	0.004
52.243	12.816	28.046	-0.111	0.004
52.248	12.841	28.094	-0.111	0.012
52.252	12.877	28.149	-0.102	0.004
52.257	12.889	28.204	-0.094	0.004
52.261	12.914	28.253	-0.111	0.004
52.266	12.944	28.313	-0.111	0.012
52.270	12.962	28.374	-0.094	0.012
52.275	12.981	28.417	-0.094	0.004
52.279	13.005	28.466	-0.086	0.004
52.284	13.023	28.514	-0.086	0.004
52.289	13.048	28.575	-0.094	0.004
52.293	13.072	28.624	-0.102	-0.004
52.298	13.096	28.679	-0.102	0.004
52.302	13.109	28.727	-0.086	0.004
52.307	13.133	28.776	-0.086	0.012
52.311	13.151	28.813	-0.078	0.004
52.316	13.176	28.868	-0.086	0.012
52.320	13.200	28.910	-0.086	-0.004
52.325	13.206	28.959	-0.070	0.012
52.330	13.230	29.008	-0.086	0.004
52.334	13.255	29.044	-0.086	0.012
52.339	13.267	29.093	-0.070	0.004
52.343	13.291	29.154	-0.086	0.012
52.348	13.297	29.190	-0.070	0.004
52.352	13.328	29.233	-0.078	-0.004
52.357	13.352	29.282	-0.061	0.004
52.361	13.370	29.336	-0.078	0.004
52.366	13.395	29.385	-0.078	0.012
52.370	13.419	29.434	-0.070	0.004
52.375	13.431	29.495	-0.061	0.004
52.380	13.462	29.543	-0.061	0.004
52.384	13.480	29.592	-0.061	-0.004
52.389	13.510	29.647	-0.078	0.020
52.393	13.517	29.683	-0.078	-0.004
52.398	13.547	29.738	-0.061	0.004
52.402	13.565	29.781	-0.061	0.004
52.407	13.583	29.836	-0.061	0.004
52.411	13.614	29.878	-0.053	-0.012
52.416	13.638	29.933	-0.053	0.012
52.421	13.657	29.976	-0.053	0.012
52.425	13.669	30.030	-0.061	0.004
52.430	13.699	30.079	-0.061	0.004
52.434	13.705	30.116	-0.053	0.004
52.439	13.742	30.158	-0.061	0.012
52.443	13.748	30.207	-0.053	0.004
52.448	13.772	30.262	-0.045	0.004
52.452	13.790	30.304	-0.053	0.004
52.457	13.815	30.341	-0.053	0.012
52.461	13.827	30.390	-0.045	-0.012
52.466	13.857	30.444	-0.045	0.004
52.471	13.876	30.481	-0.045	0.004
52.475	13.894	30.530	-0.037	0.004
52.480	13.912	30.584	-0.037	0.004
52.484	13.931	30.621	-0.053	0.012
52.489	13.949	30.657	-0.053	0.012
52.493	13.973	30.712	-0.045	-0.004
52.498	13.997	30.761	-0.037	0.012
52.502	14.022	30.804	-0.037	0.004
52.507	14.040	30.846	-0.037	0.004
52.512	14.058	30.901	-0.045	0.004
52.516	14.077	30.944	-0.029	-0.004
52.521	14.095	30.986	-0.045	0.004
52.525	14.113	31.035	-0.045	0.012
52.530	14.138	31.090	-0.037	0.012
52.534	14.162	31.132	-0.029	0.004
52.539	14.186	31.181	-0.029	0.020
52.543	14.198	31.212	-0.037	0.004
52.548	14.211	31.266	-0.029	-0.004
52.552	14.241	31.309	-0.029	0.012
52.557	14.265	31.358	-0.020	0.012
52.562	14.296	31.406	-0.029	0.004
52.566	14.308	31.455	-0.037	0.004
52.571	14.326	31.492	-0.029	0.004
52.575	14.351	31.546	-0.029	0.004
52.580	14.369	31.589	-0.029	-0.004
52.584	14.387	31.638	-0.012	0.004
52.589	14.405	31.680	-0.037	-0.004
52.593	14.424	31.723	-0.029	0.004
52.598	14.448	31.778	-0.020	0.012
52.603	14.466	31.820	-0.029	0.004
52.607	14.491	31.869	-0.020	0.004
52.612	14.509	31.906	-0.029	-0.004
52.616	14.527	31.954	-0.020	0.004
52.621	14.552	31.997	-0.020	0.004
52.625	14.582	32.040	-0.020	0.012
52.630	14.606	32.094	-0.020	0.004
52.634	14.612	32.137	-0.029	0.004
52.639	14.631	32.180	-0.012	0.004
52.643	14.655	32.228	-0.020	0.020
52.648	14.685	32.283	-0.020	0.004
52.653	14.698	32.320	-0.020	0.004
52.657	14.716	32.374	-0.020	-0.004
52.662	14.746	32.417	-0.029	-0.004
52.666	14.759	32.466	-0.020	0.004
52.671	14.777	32.514	-0.004	0.012
52.675	14.801	32.551	-0.020	0.004
52.680	14.825	32.606	-0.020	0.004
52.684	14.844	32.642	-0.020	0.004
52.689	14.862	32.691	-0.012	-0.004
52.694	14.892	32.740	-0.012	0.012
52.698	14.899	32.782	-0.012	0.020
52.703	14.923	32.831	-0.004	0.004
52.707	14.947	32.874	-0.012	0.004
52.712	14.966	32.922	-0.004	0.004
52.716	14.990	32.971	-0.012	0.004
52.721	15.014	33.026	-0.012	0.020
52.725	15.039	33.062	-0.012	0.004
52.730	15.045	33.129	-0.004	0.004
52.734	15.081	33.166	-0.012	0.004
52.739	15.106	33.215	-0.004	0.004
52.744	15.124	33.269	-0.012	0.004
52.748	15.160	33.324	-0.012	-0.004
52.753	15.179	33.373	-0.012	0.012
52.757	15.197	33.428	-0.012	0.004
52.762	15.233	33.476	-0.004	-0.012
52.766	15.246	33.531	0.004	0.012
52.771	15.270	33.574	-0.020	0.004
52.775	15.276	33.616	-0.004	0.004
52.780	15.306	33.665	-0.004	0.004
52.785	15.331	33.714	-0.012	0.004
52.789	15.343	33.756	0.004	0.012
52.794	15.367	33.799	-0.004	0.012
52.798	15.386	33.848	-0.004	0.004
52.803	15.416	33.896	-0.012	0.020
52.807	15.428	33.939	-0.004	0.012
52.812	15.453	33.982	-0.004	0.004
52.816	15.465	34.018	-0.004	0.004
52.821	15.489	34.079	-0.004	0.004
52.825	15.520	34.128	-0.004	0.004
52.830	15.538	34.170	-0.004	0.004
52.835	15.556	34.219	-0.004	-0.012
52.839	15.580	34.268	-0.004	0.012
52.844	15.599	34.317	0.004	-0.004
52.848	15.623	34.359	0.012	0.004
52.853	15.641	34.402	0.012	0.004
52.857	15.660	34.450	0.012	0.012
52.862	15.684	34.487	0.012	0.012
52.866	15.702	34.554	0.004	0.004
52.871	15.727	34.591	-0.004	-0.004
52.876	15.751	34.639	0.004	0.004
52.880	15.769	34.688	0.004	0.004
52.885	15.794	34.743	0.012	0.004
52.889	15.812	34.791	0.012	0.004
52.894	15.842	34.840	0.004	0.004
52.898	15.861	34.877	0.012	0.004
52.903	15.873	34.931	0.004	0.004
52.907	15.903	34.980	0.012	0.004
52.912	15.921	35.029	0.004	-0.004
52.916	15.946	35.065	0.012	-0.004
52.921	15.964	35.114	0.020	-0.004
52.926	15.988	35.163	0.004	0.004
52.930	16.013	35.218	0.004	0.004
52.935	16.031	35.266	0.004	0.012
52.939	16.049	35.303	0.004	0.012
52.944	16.068	35.358	0.012	0.004
52.948	16.092	35.394	0.020	0.012
52.953	16.110	35.437	0.020	0.020
52.957	16.134	35.498	0.012	-0.004
52.962	16.159	35.534	0.020	0.020
52.967	16.177	35.589	0.020	-0.004
52.971	16.201	35.632	0.020	-0.004
52.976	16.220	35.680	0.029	0.004
52.980	16.238	35.729	0.004	0.012
52.985	16.268	35.759	0.020	0.012
52.989	16.275	35.802	0.020	0.012
52.994	16.299	35.863	0.020	0.012
52.998	16.329	35.912	0.012	0.004
53.003	16.341	35.960	0.020	0.004
53.007	16.372	35.991	0.020	0.004
53.012	16.384	36.040	0.020	0.004
53.017	16.408	36.094	0.012	0.012
53.021	16.433	36.137	0.012	0.012
53.026	16.451	36.173	0.020	0.004
53.030	16.469	36.228	0.020	0.004
53.035	16.488	36.265	0.029	0.004
53.039	16.506	36.307	0.029	0.004
53.044	16.524	36.350	0.020	0.004
53.048	16.542	36.393	0.029	0.004
53.053	16.567	36.435	0.029	-0.004
53.058	16.579	36.472	0.037	-0.004
53.062	16.597	36.527	0.029	0.004
53.067	16.615	36.563	0.020	0.004
53.071	16.640	36.594	0.020	-0.004
53.076	16.646	36.636	0.029	0.004
53.080	16.682	36.691	0.012	0.004
53.085	16.695	36.721	0.029	0.004
53.089	16.713	36.764	0.012	0.020
53.094	16.737	36.807	0.029	0.004
53.098	16.755	36.855	0.020	0.004
53.103	16.768	36.892	0.029	0.012
53.108	16.792	36.935	0.029	0.012
53.112	16.798	36.977	0.029	0.004
53.117	16.829	37.020	0.029	-0.004
53.121	16.847	37.062	0.029	0.004
53.126	16.859	37.105	0.037	0.012
53.130	16.883	37.142	0.020	0.004
53.135	16.902	37.178	0.020	-0.004
53.139	16.914	37.227	0.029	0.004
53.144	16.938	37.269	0.020	0.012
53.149	16.962	37.312	0.029	0.004
53.153	16.981	37.355	0.029	0.012
53.158	16.999	37.385	0.037	0.012
53.162	17.017	37.434	0.029	0.004
53.167	17.048	37.482	0.029	0.004
53.171	17.060	37.525	0.029	0.004
53.176	17.078	37.568	0.037	0.012
53.180	17.096	37.616	0.029	0.004
53.185	17.121	37.653	0.037	0.012
53.189	17.133	37.696	0.037	0.004
53.194	17.157	37.738	0.037	0.004
53.199	17.163	37.775	0.029	0.012
53.203	17.188	37.811	0.029	0.004
53.208	17.206	37.866	0.037	0.004
53.212	17.230	37.890	0.037	0.012
53.217	17.243	37.939	0.020	-0.004
53.221	17.261	37.970	0.037	0.004
53.226	17.273	38.012	0.029	0.004
53.230	17.291	38.036	0.037	0.012
53.235	17.303	38.091	0.020	0.004
53.240	17.322	38.122	0.037	0.012
53.244	17.352	38.164	0.029	0.004
53.249	17.358	38.201	0.045	0.012
53.253	17.383	38.237	0.037	0.004
53.258	17.401	38.286	0.037	0.012
53.262	17.419	38.323	0.029	0.004
53.267	17.437	38.365	0.037	0.012
53.271	17.462	38.408	0.045	0.004
53.276	17.474	38.432	0.029	0.012
53.280	17.486	38.469	0.037	0.020
53.285	17.504	38.517	0.037	0.012
53.290	17.517	38.560	0.045	0.012
53.294	17.541	38.578	0.029	-0.004
53.299	17.553	38.627	0.037	-0.004
53.303	17.571	38.658	0.045	0.012
53.308	17.590	38.682	0.053	0.004
53.312	17.596	38.712	0.029	0.004
53.317	17.608	38.737	0.029	0.012
53.321	17.620	38.761	0.037	0.020
53.326	17.626	38.785	0.037	0.012
53.331	17.650	38.828	0.037	0.004
53.335	17.663	38.840	0.045	0.012
53.340	17.669	38.858	0.037	0.004
53.344	17.681	38.907	0.037	-0.004
53.349	17.705	38.950	0.045	0.012
53.353	17.711	38.986	0.045	0.004
53.358	17.730	39.017	0.045	-0.004
53.362	17.748	39.065	0.037	0.012
53.367	17.772	39.102	0.037	-0.004
53.371	17.797	39.145	0.045	-0.004
53.376	17.821	39.187	0.045	-0.004
53.381	17.839	39.224	0.045	0.012
53.385	17.851	39.266	0.045	0.004
53.390	17.864	39.303	0.029	0.004
53.394	17.888	39.339	0.037	0.004
53.399	17.906	39.388	0.037	0.012
53.403	17.918	39.419	0.037	0.004
53.408	17.918	39.449	0.037	0.004
53.412	17.943	39.473	0.037	0.012
53.417	17.955	39.510	0.045	0.012
53.422	17.979	39.534	0.053	-0.004
53.426	17.979	39.565	0.045	0.004
53.431	17.997	39.595	0.053	0.012
53.435	18.010	39.626	0.045	0.004
53.440	18.022	39.662	0.045	-0.004
53.444	18.034	39.693	0.045	0.004
53.449	18.052	39.717	0.045	0.012
53.453	18.071	39.753	0.045	0.004
53.458	18.083	39.778	0.045	0.012
53.462	18.101	39.814	0.045	0.012
53.467	18.107	39.851	0.037	0.004
53.472	18.131	39.881	0.037	-0.004
53.476	18.144	39.906	0.045	0.004
53.481	18.156	39.948	0.045	0.004
53.485	18.168	39.973	0.045	0.012
53.490	18.174	39.997	0.053	0.012
53.494	18.186	40.021	0.053	0.012
53.499	18.198	40.052	0.061	0.012
53.503	18.217	40.070	0.045	0.004
53.508	18.223	40.113	0.053	0.004
53.513	18.241	40.125	0.045	0.020
53.517	18.241	40.155	0.045	0.004
53.522	18.259	40.186	0.053	0.012
53.526	18.284	40.222	0.053	0.012
53.531	18.290	40.247	0.045	-0.004
53.535	18.308	40.277	0.053	0.012
53.540	18.320	40.314	0.045	0.012
53.544	18.332	40.344	0.061	0.004
53.549	18.351	40.368	0.053	0.004
53.553	18.369	40.417	0.045	0.004
53.558	18.387	40.447	0.053	0.012
53.563	18.399	40.484	0.061	0.004
53.567	18.405	40.508	0.053	0.012
53.572	18.430	40.551	0.053	0.004
53.576	18.442	40.569	0.053	-0.004
53.581	18.448	40.600	0.053	-0.004
53.585	18.478	40.636	0.045	0.012
53.590	18.491	40.673	0.053	0.004
53.594	18.491	40.691	0.053	0.004
53.599	18.503	40.715	0.061	-0.004
53.604	18.521	40.752	0.061	0.004
53.608	18.533	40.770	0.053	0.004
53.613	18.539	40.794	0.061	0.012
53.617	18.552	40.825	0.053	-0.004
53.622	18.570	40.849	0.045	0.004
53.626	18.570	40.880	0.061	0.004
53.631	18.588	40.904	0.053	-0.004
53.635	18.594	40.928	0.053	0.012
53.640	18.612	40.953	0.053	0.004
53.644	18.625	40.983	0.053	0.004
53.649	18.637	41.001	0.061	0.004
53.654	18.643	41.032	0.061	0.004
53.658	18.661	41.056	0.053	-0.004
53.663	18.667	41.075	0.045	0.012
53.667	18.679	41.111	0.061	0.004
53.672	18.692	41.135	0.053	0.004
53.676	18.704	41.166	0.045	0.004
53.681	18.710	41.184	0.061	0.020
53.685	18.734	41.208	0.061	-0.012
53.690	18.740	41.245	0.045	0.004
53.695	18.752	41.263	0.061	0.012
53.699	18.759	41.294	0.053	0.004
53.704	18.777	41.318	0.061	0.004
53.708	18.795	41.336	0.061	0.020
53.713	18.807	41.367	0.061	-0.004
53.717	18.826	41.403	0.061	0.004
53.722	18.832	41.428	0.061	0.004
53.726	18.844	41.458	0.053	0.004
53.731	18.856	41.482	0.053	0.012
53.735	18.874	41.513	0.053	0.004
53.740	18.880	41.543	0.053	0.004
53.745	18.892	41.568	0.053	0.012
53.749	18.905	41.592	0.061	-0.012
53.754	18.929	41.623	0.053	0.004
53.758	18.935	41.653	0.053	0.012
53.763	18.947	41.677	0.061	-0.004
53.767	18.953	41.714	0.061	0.004
53.772	18.978	41.738	0.061	0.012
53.776	18.984	41.769	0.045	-0.004
53.781	18.996	41.787	0.053	-0.004
53.786	19.002	41.817	0.053	0.004
53.790	19.008	41.842	0.045	0.004
53.795	19.026	41.854	0.061	0.012
53.799	19.045	41.884	0.061	-0.004
53.804	19.051	41.909	0.061	0.004
53.808	19.057	41.921	0.061	0.004
53.813	19.075	41.951	0.061	-0.004
53.817	19.081	41.982	0.061	0.012
53.822	19.087	42.000	0.053	0.004
53.826	19.087	42.018	0.053	0.004
53.831	19.112	42.037	0.061	0.004
53.836	19.130	42.079	0.061	-0.004
53.840	19.130	42.091	0.070	0.012
53.845	19.136	42.116	0.053	0.004
53.849	19.154	42.134	0.053	0.020
53.854	19.160	42.158	0.053	0.004
53.858	19.173	42.189	0.061	0.004
53.863	19.191	42.213	0.070	0.004
53.867	19.203	42.237	0.070	0.012
53.872	19.209	42.262	0.053	-0.004
53.877	19.221	42.280	0.070	0.012
53.881	19.233	42.317	0.061	0.004
53.886	19.246	42.329	0.061	0.012
53.890	19.240	42.341	0.053	0.012
53.895	19.258	42.371	0.070	0.012
53.899	19.264	42.377	0.061	0.004
53.904	19.264	42.408	0.070	0.012
53.908	19.276	42.426	0.053	0.004
53.913	19.282	42.438	0.078	0.012
53.917	19.288	42.457	0.045	0.012
53.922	19.319	42.487	0.078	-0.004
53.927	19.319	42.499	0.078	-0.004
53.931	19.325	42.511	0.053	0.004
53.936	19.337	42.542	0.061	0.004
53.940	19.349	42.566	0.053	0.004
53.945	19.355	42.584	0.053	0.004
53.949	19.361	42.609	0.070	-0.004
53.954	19.373	42.621	0.078	0.004
53.958	19.386	42.645	0.070	0.004
53.963	19.392	42.676	0.061	0.004
53.968	19.398	42.676	0.070	-0.004
53.972	19.398	42.688	0.078	0.004
53.977	19.416	42.712	0.061	0.012
53.981	19.422	42.718	0.070	-0.004
53.986	19.416	42.737	0.070	0.004
53.990	19.440	42.743	0.078	0.012
53.995	19.428	42.767	0.078	0.020
53.999	19.447	42.791	0.061	0.004
54.004	19.453	42.804	0.070	0.004
54.008	19.471	42.822	0.070	0.004
54.013	19.483	42.834	0.078	0.004
54.018	19.477	42.865	0.070	0.012
54.022	19.489	42.877	0.070	0.004
54.027	19.489	42.889	0.070	0.004
54.031	19.501	42.901	0.070	0.012
54.036	19.501	42.919	0.070	0.004
54.040	19.520	42.938	0.061	0.004
54.045	19.520	42.950	0.070	0.020
54.049	19.532	42.962	0.070	0.004
54.054	19.532	42.974	0.078	0.004
54.059	19.532	42.980	0.070	-0.004
54.063	19.544	43.005	0.070	0.004
54.068	19.550	43.017	0.070	0.004
54.072	19.550	43.017	0.070	0.012
54.077	19.562	43.041	0.070	0.012
54.081	19.568	43.041	0.086	0.012
54.086	19.568	43.053	0.078	0.004
54.090	19.568	43.078	0.061	0.004
54.095	19.580	43.084	0.078	0.004
54.099	19.587	43.096	0.061	-0.004
54.104	19.599	43.102	0.061	-0.004
54.109	19.599	43.120	0.070	0.004
54.113	19.605	43.132	0.070	0.004
54.118	19.605	43.151	0.070	0.004
54.122	19.617	43.157	0.061	0.012
54.127	19.623	43.163	0.078	0.012
54.131	19.623	43.187	0.053	0.004
54.136	19.635	43.187	0.070	0.012
54.140	19.629	43.193	0.070	0.012
54.145	19.635	43.199	0.078	0.012
54.150	19.635	43.205	0.078	-0.004
54.154	19.647	43.230	0.070	0.004
54.159	19.647	43.230	0.070	-0.004
54.163	19.666	43.236	0.061	0.004
54.168	19.654	43.254	0.061	0.004
54.172	19.666	43.266	0.070	0.004
54.177	19.666	43.285	0.070	0.004
54.181	19.672	43.291	0.078	0.012
54.186	19.684	43.303	0.078	0.004
54.190	19.690	43.315	0.061	0.004
54.195	19.690	43.321	0.070	-0.004
54.200	19.696	43.339	0.070	0.012
54.204	19.708	43.345	0.070	0.012
54.209	19.708	43.364	0.078	-0.012
54.213	19.714	43.376	0.078	-0.012
54.218	19.714	43.382	0.078	0.004
54.222	19.727	43.388	0.070	-0.012
54.227	19.733	43.406	0.078	-0.004
54.231	19.733	43.412	0.078	0.012
54.236	19.739	43.412	0.078	0.012
54.241	19.739	43.443	0.078	0.012
54.245	19.745	43.443	0.086	0.004
54.250	19.751	43.443	0.086	0.004
54.254	19.751	43.455	0.078	0.004
54.259	19.757	43.467	0.078	0.012
54.263	19.763	43.486	0.086	0.004
54.268	19.769	43.486	0.078	0.004
54.272	19.769	43.498	0.078	-0.004
54.277	19.775	43.510	0.086	0.012
54.281	19.781	43.510	0.086	0.012
54.286	19.781	43.534	0.086	0.004
54.291	19.787	43.534	0.086	0.004
54.295	19.794	43.534	0.078	0.004
54.300	19.806	43.552	0.086	0.012
54.304	19.806	43.552	0.086	0.004
54.309	19.806	43.571	0.078	0.012
54.313	19.812	43.583	0.086	0.004
54.318	19.818	43.595	0.078	0.012
54.322	19.824	43.601	0.086	0.004
54.327	19.824	43.607	0.078	0.004
54.332	19.836	43.632	0.086	0.004
54.336	19.830	43.632	0.070	0.004
54.341	19.836	43.644	0.078	0.012
54.345	19.842	43.650	0.078	0.004
54.350	19.854	43.662	0.094	-0.004
54.354	19.854	43.668	0.086	0.012
54.359	19.861	43.686	0.078	-0.004
54.363	19.861	43.686	0.078	0.004
54.368	19.861	43.699	0.078	-0.004
54.372	19.861	43.711	0.086	0.012
54.377	19.873	43.705	0.086	0.004
54.382	19.873	43.711	0.086	0.012
54.386	19.873	43.729	0.086	0.004
54.391	19.873	43.735	0.086	-0.004
54.395	19.885	43.741	0.094	-0.012
54.400	19.885	43.741	0.086	0.004
54.404	19.885	43.753	0.078	0.004
54.409	19.897	43.772	0.070	0.004
54.413	19.891	43.772	0.086	0.004
54.418	19.903	43.778	0.078	-0.004
54.423	19.903	43.802	0.094	0.012
54.427	19.909	43.808	0.094	0.004
54.432	19.909	43.808	0.086	0.004
54.436	19.921	43.820	0.094	0.004
54.441	19.927	43.826	0.078	0.004
54.445	19.934	43.839	0.086	0.012
54.450	19.940	43.845	0.078	0.004
54.454	19.940	43.845	0.086	0.004
54.459	19.934	43.851	0.086	-0.004
54.463	19.940	43.869	0.094	-0.004
54.468	19.952	43.869	0.094	0.012
54.473	19.952	43.875	0.094	0.004
54.477	19.958	43.887	0.078	0.012
54.482	19.952	43.893	0.086	0.012
54.486	19.964	43.906	0.086	0.004
54.491	19.958	43.900	0.070	0.004
54.495	19.964	43.912	0.094	0.004
54.500	19.958	43.918	0.086	-0.004
54.504	19.964	43.918	0.086	0.012
54.509	19.964	43.912	0.094	0.004
54.514	19.970	43.924	0.094	0.004
54.518	19.964	43.930	0.086	0.004
54.523	19.970	43.918	0.086	0.004
54.527	19.976	43.930	0.094	0.004
54.532	19.964	43.930	0.094	0.020
54.536	19.982	43.930	0.086	0.004
54.541	19.970	43.930	0.086	0.012
54.545	19.970	43.942	0.102	0.004
54.550	19.976	43.942	0.086	0.004
54.554	19.970	43.936	0.094	0.004
54.559	19.976	43.936	0.086	0.004
54.564	19.982	43.942	0.094	0.004
54.568	19.976	43.948	0.078	-0.004
54.573	19.976	43.936	0.086	0.012
54.577	19.976	43.942	0.086	0.004
54.582	19.976	43.936	0.094	0.004
54.586	19.970	43.930	0.078	0.012
54.591	19.964	43.924	0.102	0.012
54.595	19.964	43.918	0.102	0.004
54.600	19.958	43.912	0.094	0.012
54.605	19.958	43.900	0.094	0.020
54.609	19.958	43.900	0.102	0.020
54.614	19.952	43.893	0.086	0.012
54.618	19.946	43.881	0.094	0.004
54.623	19.946	43.875	0.094	0.004
54.627	19.946	43.857	0.094	0.004
54.632	19.934	43.851	0.094	-0.004
54.636	19.934	43.851	0.094	0.012
54.641	19.927	43.833	0.094	0.012
54.645	19.934	43.833	0.102	-0.004
54.650	19.927	43.826	0.102	-0.004
54.655	19.921	43.814	0.102	-0.004
54.659	19.915	43.802	0.102	-0.004
54.664	19.915	43.790	0.102	0.004
54.668	19.903	43.784	0.086	-0.004
54.673	19.903	43.778	0.102	0.004
54.677	19.897	43.766	0.102	0.004
54.682	19.885	43.747	0.102	0.012
54.686	19.885	43.747	0.094	-0.004
54.691	19.873	43.705	0.102	0.004
54.696	19.867	43.717	0.102	0.004
54.700	19.873	43.686	0.094	0.004
54.705	19.854	43.680	0.102	0.012
54.709	19.842	43.668	0.102	0.004
54.714	19.842	43.638	0.102	0.004
54.718	19.848	43.632	0.094	0.004
54.723	19.830	43.619	0.094	0.012
54.727	19.824	43.595	0.102	-0.004
54.732	19.824	43.589	0.102	0.012
54.736	19.812	43.571	0.102	0.004
54.741	19.800	43.552	0.102	0.004
54.746	19.800	43.528	0.094	0.012
54.750	19.787	43.522	0.102	-0.004
54.755	19.775	43.504	0.102	0.004
54.759	19.775	43.492	0.102	0.012
54.764	19.757	43.473	0.094	0.012
54.768	19.763	43.449	0.102	-0.004
54.773	19.751	43.443	0.119	0.004
54.777	19.751	43.419	0.102	0.020
54.782	19.739	43.412	0.102	0.012
54.787	19.727	43.388	0.102	0.004
54.791	19.720	43.370	0.102	0.004
54.796	19.708	43.352	0.119	0.004
54.800	19.702	43.327	0.111	0.020
54.805	19.702	43.309	0.102	0.004
54.809	19.678	43.285	0.111	0.004
54.814	19.666	43.260	0.111	-0.004
54.818	19.666	43.248	0.111	0.004
54.823	19.654	43.224	0.102	0.004
54.827	19.654	43.193	0.102	0.004
54.832	19.641	43.175	0.102	-0.004
54.837	19.629	43.151	0.111	0.004
54.841	19.611	43.138	0.102	0.012
54.846	19.605	43.108	0.111	0.004
54.850	19.593	43.090	0.111	0.004
54.855	19.593	43.065	0.094	0.004
54.859	19.568	43.041	0.111	0.012
54.864	19.568	43.023	0.102	0.012
54.868	19.562	42.998	0.102	0.004
54.873	19.538	42.980	0.111	0.012
