Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
537.617	-7.507	-16.328	0.467	0.008
537.680	-7.727	-16.790	0.410	0.008
537.742	-7.915	-17.192	0.369	0.008
537.805	-8.104	-17.606	0.319	0.016
537.867	-8.329	-18.105	0.254	0.016
537.930	-8.548	-18.617	0.229	-0.008
537.993	-8.810	-19.171	0.180	0.008
538.055	-9.066	-19.755	0.139	0.008
538.118	-9.316	-20.328	0.106	0.016
538.180	-9.559	-20.900	0.082	0.016
538.243	-9.790	-21.448	0.066	-0.000
538.305	-10.016	-21.959	0.049	0.025
538.368	-10.229	-22.452	0.033	0.016
538.430	-10.448	-22.939	0.016	0.025
538.493	-10.655	-23.408	0.008	-0.000
538.555	-10.868	-23.895	-0.000	0.016
538.618	-11.093	-24.376	-0.016	0.008
538.681	-11.306	-24.857	-0.008	0.016
538.743	-11.526	-25.344	-0.033	0.008
538.806	-11.733	-25.807	-0.033	-0.000
538.868	-11.952	-26.306	-0.041	0.008
538.931	-12.189	-26.787	-0.057	0.016
538.993	-12.384	-27.250	-0.049	0.008
539.056	-12.628	-27.767	-0.057	0.008
539.118	-12.841	-28.236	-0.066	-0.000
539.181	-13.054	-28.705	-0.057	0.016
539.244	-13.261	-29.162	-0.066	0.025
539.306	-13.450	-29.576	-0.074	0.016
539.369	-13.602	-29.929	-0.074	0.016
539.431	-13.784	-30.337	-0.074	0.008
539.494	-13.955	-30.702	-0.090	0.016
539.556	-14.113	-31.037	-0.082	0.008
539.619	-14.241	-31.366	-0.082	0.016
539.681	-14.393	-31.664	-0.098	0.016
539.744	-14.527	-31.956	-0.090	0.008
539.806	-14.649	-32.248	-0.106	0.008
539.869	-14.765	-32.474	-0.098	0.008
539.932	-14.880	-32.723	-0.098	-0.000
539.994	-14.953	-32.918	-0.106	0.008
540.057	-15.057	-33.137	-0.098	0.025
540.119	-15.142	-33.302	-0.115	-0.008
540.182	-15.209	-33.472	-0.098	0.008
540.244	-15.294	-33.649	-0.106	0.016
540.307	-15.355	-33.801	-0.106	0.016
540.369	-15.422	-33.917	-0.106	0.016
540.432	-15.471	-34.014	-0.115	-0.000
540.495	-15.489	-34.081	-0.115	0.016
540.557	-15.520	-34.148	-0.123	0.008
540.620	-15.507	-34.130	-0.115	0.025
540.682	-15.477	-34.032	-0.123	0.016
540.745	-15.398	-33.892	-0.131	0.016
540.807	-15.331	-33.722	-0.123	0.008
540.870	-15.239	-33.515	-0.115	0.008
540.932	-15.136	-33.302	-0.131	0.008
540.995	-15.014	-33.040	-0.123	0.016
541.057	-14.892	-32.772	-0.131	0.016
541.120	-14.752	-32.455	-0.131	0.025
541.183	-14.594	-32.121	-0.123	0.008
541.245	-14.448	-31.774	-0.123	-0.000
541.308	-14.278	-31.402	-0.131	0.016
541.370	-14.101	-31.000	-0.131	0.008
541.433	-13.906	-30.574	-0.139	0.008
541.495	-13.687	-30.111	-0.139	-0.000
541.558	-13.492	-29.661	-0.147	0.008
541.620	-13.285	-29.186	-0.139	0.016
541.683	-13.048	-28.705	-0.131	0.008
541.746	-12.829	-28.200	-0.147	0.008
541.808	-12.597	-27.682	-0.139	0.016
541.871	-12.360	-27.171	-0.147	0.016
541.933	-12.128	-26.653	-0.147	0.008
541.996	-11.897	-26.142	-0.156	-0.000
542.058	-11.660	-25.624	-0.156	0.008
542.121	-11.440	-25.143	-0.164	0.008
542.183	-11.227	-24.638	-0.172	0.008
542.246	-11.008	-24.169	-0.172	0.016
542.308	-10.813	-23.725	-0.172	0.016
542.371	-10.606	-23.305	-0.180	0.016
542.434	-10.430	-22.909	-0.188	0.016
542.496	-10.271	-22.544	-0.188	0.008
542.559	-10.095	-22.160	-0.205	0.025
542.621	-9.918	-21.746	-0.197	0.016
542.684	-9.711	-21.283	-0.205	0.008
542.746	-9.492	-20.796	-0.205	0.008
542.809	-9.249	-20.279	-0.221	0.008
542.871	-8.999	-19.737	-0.221	0.016
542.934	-8.762	-19.195	-0.238	0.016
542.997	-8.524	-18.653	-0.246	0.016
543.059	-8.299	-18.142	-0.246	0.016
543.122	-8.061	-17.624	-0.262	0.008
543.184	-7.830	-17.101	-0.262	0.016
543.247	-7.580	-16.541	-0.278	0.016
543.309	-7.300	-15.932	-0.287	0.016
543.372	-7.020	-15.305	-0.287	0.016
543.434	-6.722	-14.635	-0.303	-0.000
543.497	-6.436	-13.971	-0.328	0.016
543.559	-6.131	-13.277	-0.336	0.016
543.622	-5.803	-12.553	-0.352	0.016
543.685	-5.498	-11.853	-0.377	0.008
543.747	-5.151	-11.092	-0.385	-0.000
543.810	-4.822	-10.367	-0.401	0.016
543.872	-4.457	-9.551	-0.418	0.016
543.935	-4.098	-8.754	-0.442	0.008
543.997	-3.696	-7.914	-0.451	0.008
544.060	-3.288	-7.025	-0.467	0.025
544.122	-2.892	-6.142	-0.483	0.025
544.185	-2.466	-5.210	-0.491	0.008
544.248	-2.052	-4.303	-0.491	0.016
544.310	-1.644	-3.439	-0.508	-0.000
544.373	-1.230	-2.544	-0.508	0.016
544.435	-0.822	-1.667	-0.516	0.016
544.498	-0.408	-0.778	-0.508	0.016
544.560	0.006	0.093	-0.508	0.008
544.623	0.389	0.945	-0.500	0.016
544.685	0.803	1.816	-0.491	-0.000
544.748	1.211	2.686	-0.483	0.016
544.810	1.619	3.563	-0.459	-0.000
544.873	2.003	4.403	-0.442	0.008
544.936	2.362	5.176	-0.426	-0.000
544.998	2.770	6.047	-0.401	0.016
545.061	3.129	6.832	-0.377	0.025
545.123	3.476	7.575	-0.369	0.008
545.186	3.780	8.239	-0.344	0.016
545.248	4.067	8.890	-0.311	0.008
545.311	4.365	9.517	-0.287	0.016
545.373	4.669	10.163	-0.254	0.008
545.436	4.949	10.790	-0.238	0.016
545.499	5.290	11.539	-0.229	0.016
545.561	5.589	12.220	-0.205	-0.000
545.624	5.917	12.951	-0.188	0.016
545.686	6.252	13.663	-0.164	0.008
545.749	6.569	14.394	-0.147	0.016
545.811	6.873	15.058	-0.139	0.025
545.874	7.153	15.697	-0.115	0.008
545.936	7.433	16.312	-0.115	0.016
545.999	7.677	16.866	-0.098	0.008
546.061	7.920	17.395	-0.090	0.016
546.124	8.121	17.834	-0.098	-0.000
546.187	8.353	18.351	-0.082	0.008
546.249	8.584	18.863	-0.074	0.008
546.312	8.834	19.429	-0.066	0.008
546.374	9.095	19.989	-0.041	0.008
546.437	9.339	20.525	-0.041	0.016
546.499	9.570	21.048	-0.033	0.016
546.562	9.790	21.529	-0.033	0.016
546.624	10.003	21.986	-0.041	0.008
546.687	10.216	22.467	-0.025	0.016
546.750	10.423	22.918	-0.016	0.008
546.812	10.624	23.392	-0.008	0.008
546.875	10.855	23.873	-0.008	0.008
546.937	11.074	24.360	-0.000	0.025
547.000	11.281	24.811	-0.000	0.025
547.062	11.500	25.310	0.016	0.025
547.125	11.713	25.755	0.025	-0.000
547.187	11.939	26.278	0.016	0.016
547.250	12.158	26.753	0.016	0.016
547.312	12.371	27.222	0.016	-0.000
547.375	12.608	27.733	0.033	0.025
547.438	12.809	28.190	0.033	0.008
547.500	13.016	28.641	0.025	-0.000
547.563	13.229	29.091	0.025	-0.000
547.625	13.418	29.511	0.041	0.025
547.688	13.576	29.870	0.049	0.008
547.750	13.783	30.309	0.041	-0.000
547.813	13.936	30.650	0.041	0.008
547.875	14.094	31.009	0.049	0.008
547.938	14.252	31.356	0.049	0.016
548.001	14.392	31.673	0.049	0.016
548.063	14.526	31.959	0.049	0.008
548.126	14.654	32.245	0.049	0.008
548.188	14.764	32.476	0.057	-0.000
548.251	14.898	32.756	0.057	-0.000
548.313	14.965	32.939	0.049	0.025
548.376	15.056	33.115	0.057	0.008
548.438	15.129	33.304	0.066	0.008
548.501	15.214	33.475	0.049	0.016
548.563	15.275	33.609	0.066	-0.000
548.626	15.348	33.761	0.074	0.008
548.689	15.403	33.876	0.074	-0.000
548.751	15.439	33.974	0.066	0.016
548.814	15.488	34.065	0.074	-0.008
548.876	15.519	34.132	0.074	0.008
548.939	15.513	34.138	0.074	0.008
549.001	15.476	34.065	0.074	0.016
549.064	15.427	33.950	0.074	0.008
549.126	15.360	33.785	0.090	0.016
549.189	15.269	33.603	0.082	0.008
549.252	15.184	33.396	0.090	-0.000
549.314	15.068	33.134	0.090	0.016
549.377	14.940	32.866	0.082	0.016
549.439	14.806	32.555	0.098	0.008
549.502	14.648	32.214	0.082	0.008
549.564	14.484	31.849	0.106	0.025
549.627	14.301	31.447	0.090	0.016
549.689	14.106	31.027	0.106	0.016
549.752	13.917	30.595	0.115	0.016
549.814	13.710	30.126	0.106	0.008
549.877	13.497	29.669	0.123	0.008
549.940	13.272	29.170	0.123	0.016
550.002	13.071	28.695	0.131	0.008
550.065	12.840	28.196	0.123	0.008
550.127	12.614	27.703	0.139	0.008
550.190	12.395	27.198	0.139	0.008
550.252	12.152	26.698	0.156	0.016
550.315	11.939	26.181	0.164	0.016
550.377	11.695	25.651	0.156	0.016
550.440	11.464	25.134	0.156	0.008
550.503	11.232	24.622	0.172	-0.000
550.565	10.977	24.074	0.188	0.008
550.628	10.758	23.557	0.205	0.016
550.690	10.551	23.082	0.213	-0.000
550.753	10.337	22.619	0.229	0.016
550.815	10.137	22.169	0.238	0.008
550.878	9.966	21.724	0.246	0.008
550.940	9.759	21.231	0.278	0.008
551.003	9.534	20.677	0.295	-0.000
551.065	9.278	20.080	0.319	-0.000
551.128	9.016	19.459	0.360	0.008
551.191	8.730	18.808	0.410	0.016
551.253	8.456	18.157	0.442	0.016
551.316	8.188	17.548	0.483	0.008
551.378	7.902	16.914	0.549	0.008
551.441	7.634	16.300	0.582	0.016
551.503	7.336	15.654	0.623	0.016
551.566	7.038	14.997	0.680	0.016
551.628	6.739	14.327	0.721	0.008
551.691	6.453	13.663	0.762	0.008
551.754	6.124	12.969	0.827	-0.000
551.816	5.820	12.275	0.860	0.016
551.879	5.516	11.624	0.909	-0.000
551.941	5.217	10.954	0.942	0.016
552.004	4.919	10.303	0.983	-0.000
552.066	4.596	9.602	1.024	0.016
552.129	4.267	8.878	1.065	0.016
552.191	3.926	8.135	1.081	0.016
552.254	3.567	7.362	1.106	0.008
552.316	3.190	6.540	1.130	0.008
552.379	2.800	5.682	1.147	0.008
552.442	2.368	4.781	1.171	0.008
552.504	1.948	3.867	1.188	0.008
552.567	1.534	2.960	1.196	0.033
552.629	1.120	2.065	1.204	0.025
552.692	0.700	1.188	1.212	0.008
552.754	0.298	0.342	1.204	0.016
552.817	-0.098	-0.498	1.204	0.016
552.879	-0.469	-1.296	1.188	0.008
552.942	-0.847	-2.111	1.171	0.025
553.005	-1.218	-2.872	1.155	-0.000
553.067	-1.596	-3.688	1.130	0.008
553.130	-1.967	-4.486	1.106	0.016
553.192	-2.332	-5.277	1.073	0.016
553.255	-2.691	-6.014	1.040	0.016
553.317	-3.087	-6.848	1.016	0.016
553.380	-3.453	-7.621	0.975	0.008
553.442	-3.787	-8.340	0.934	0.008
553.505	-4.098	-9.003	0.893	-0.000
553.567	-4.378	-9.612	0.852	0.016
553.630	-4.652	-10.184	0.795	0.008
553.693	-4.932	-10.781	0.754	0.016
553.755	-5.182	-11.323	0.721	0.008
553.818	-5.474	-11.932	0.655	0.008
553.880	-5.736	-12.510	0.606	0.008
553.943	-6.016	-13.095	0.565	0.016
554.005	-6.290	-13.679	0.516	0.008
554.068	-6.558	-14.258	0.483	0.016
554.130	-6.832	-14.854	0.418	0.008
554.193	-7.087	-15.390	0.377	0.008
554.256	-7.337	-15.950	0.328	0.008
554.318	-7.593	-16.492	0.287	-0.000
554.381	-7.830	-17.009	0.246	0.025
554.443	-8.019	-17.442	0.205	-0.000
554.506	-8.262	-17.990	0.164	0.016
554.568	-8.500	-18.532	0.131	0.008
554.631	-8.762	-19.122	0.115	0.008
554.693	-8.999	-19.700	0.082	0.016
554.756	-9.261	-20.285	0.074	0.008
554.818	-9.504	-20.821	0.049	0.008
554.881	-9.711	-21.308	0.033	0.008
554.944	-9.912	-21.783	0.016	-0.000
555.006	-10.119	-22.258	0.016	0.008
555.069	-10.344	-22.732	0.008	0.008
555.131	-10.570	-23.232	-0.016	0.008
555.194	-10.783	-23.694	-0.000	0.008
555.256	-11.014	-24.224	-0.033	0.016
555.319	-11.215	-24.681	-0.025	0.025
555.381	-11.459	-25.198	-0.025	0.025
555.444	-11.690	-25.691	-0.041	0.016
555.507	-11.891	-26.160	-0.049	-0.000
555.569	-12.128	-26.690	-0.057	0.016
555.632	-12.335	-27.140	-0.066	0.016
555.694	-12.567	-27.634	-0.057	0.008
555.757	-12.768	-28.096	-0.066	0.008
555.819	-12.975	-28.529	-0.074	0.025
555.882	-13.157	-28.930	-0.082	0.016
555.944	-13.358	-29.369	-0.074	0.008
556.007	-13.516	-29.716	-0.074	0.008
556.069	-13.687	-30.111	-0.082	0.008
556.132	-13.864	-30.507	-0.090	0.008
556.195	-14.028	-30.860	-0.098	0.008
556.257	-14.192	-31.220	-0.082	0.008
556.320	-14.332	-31.536	-0.090	0.008
556.382	-14.466	-31.847	-0.098	0.016
556.445	-14.625	-32.139	-0.098	0.008
556.507	-14.746	-32.419	-0.115	0.016
556.570	-14.862	-32.693	-0.106	0.008
556.632	-14.959	-32.912	-0.098	0.008
556.695	-15.051	-33.125	-0.106	0.016
556.758	-15.136	-33.314	-0.106	0.016
556.820	-15.215	-33.472	-0.115	0.016
556.883	-15.276	-33.606	-0.123	0.008
556.945	-15.331	-33.752	-0.115	0.016
557.008	-15.386	-33.844	-0.115	0.016
557.070	-15.428	-33.941	-0.123	0.008
557.133	-15.459	-34.002	-0.115	0.016
557.195	-15.471	-34.063	-0.115	-0.000
557.258	-15.489	-34.069	-0.115	0.008
557.320	-15.459	-33.996	-0.115	0.016
557.383	-15.410	-33.898	-0.115	0.016
557.446	-15.349	-33.771	-0.123	0.008
557.508	-15.276	-33.594	-0.123	0.016
557.571	-15.197	-33.424	-0.123	-0.000
557.633	-15.087	-33.192	-0.123	0.008
557.696	-14.984	-32.967	-0.123	0.016
557.758	-14.856	-32.693	-0.139	0.016
557.821	-14.710	-32.352	-0.123	0.025
557.883	-14.545	-31.981	-0.131	0.016
557.946	-14.369	-31.603	-0.147	0.016
558.009	-14.180	-31.177	-0.147	0.016
558.071	-13.967	-30.732	-0.139	0.016
558.134	-13.748	-30.245	-0.147	0.008
558.196	-13.541	-29.771	-0.139	0.025
558.259	-13.322	-29.271	-0.147	0.008
558.321	-13.102	-28.790	-0.139	0.016
558.384	-12.877	-28.315	-0.139	0.008
558.446	-12.658	-27.816	-0.139	0.008
558.509	-12.439	-27.335	-0.147	0.008
558.571	-12.226	-26.866	-0.156	0.008
558.634	-12.013	-26.398	-0.164	0.025
558.697	-11.787	-25.904	-0.164	0.008
558.759	-11.574	-25.417	-0.180	0.008
558.822	-11.349	-24.936	-0.188	0.008
558.884	-11.112	-24.413	-0.172	0.016
558.947	-10.886	-23.901	-0.188	0.008
559.009	-10.679	-23.433	-0.197	0.016
559.072	-10.472	-22.970	-0.197	0.008
559.134	-10.278	-22.556	-0.197	0.008
559.197	-10.089	-22.136	-0.205	0.016
559.260	-9.912	-21.734	-0.213	0.016
559.322	-9.717	-21.302	-0.221	0.016
559.385	-9.516	-20.845	-0.229	0.016
559.447	-9.309	-20.395	-0.238	0.008
559.510	-9.102	-19.920	-0.254	0.008
559.572	-8.889	-19.427	-0.254	0.016
559.635	-8.646	-18.915	-0.262	0.016
559.697	-8.414	-18.385	-0.278	-0.000
559.760	-8.177	-17.837	-0.287	0.016
559.822	-7.921	-17.265	-0.303	0.008
559.885	-7.647	-16.650	-0.311	0.025
559.948	-7.343	-15.956	-0.328	0.016
560.010	-7.045	-15.262	-0.360	0.016
560.073	-6.710	-14.507	-0.369	0.016
560.135	-6.381	-13.758	-0.385	0.016
560.198	-6.070	-13.076	-0.410	0.025
560.260	-5.760	-12.364	-0.426	0.008
560.323	-5.456	-11.694	-0.459	0.008
560.385	-5.145	-11.000	-0.483	0.016
560.448	-4.835	-10.300	-0.516	0.016
560.511	-4.506	-9.618	-0.532	-0.000
560.573	-4.159	-8.845	-0.565	0.025
560.636	-3.793	-8.054	-0.582	0.008
560.698	-3.404	-7.189	-0.606	0.016
560.761	-2.990	-6.288	-0.614	0.016
560.823	-2.564	-5.369	-0.631	0.008
560.886	-2.107	-4.407	-0.639	0.016
560.948	-1.675	-3.469	-0.655	0.025
561.011	-1.249	-2.562	-0.647	0.016
561.073	-0.835	-1.655	-0.647	0.016
561.136	-0.408	-0.754	-0.647	0.008
561.199	-0.007	0.117	-0.655	-0.000
561.261	0.383	0.957	-0.655	0.016
561.324	0.779	1.779	-0.631	0.008
561.386	1.144	2.589	-0.623	0.008
561.449	1.528	3.411	-0.606	0.016
561.511	1.911	4.214	-0.582	0.025
561.574	2.234	4.939	-0.557	0.016
561.636	2.654	5.809	-0.524	0.008
561.699	3.007	6.577	-0.516	0.016
561.762	3.366	7.338	-0.483	0.008
561.824	3.695	8.056	-0.467	0.025
561.887	4.000	8.732	-0.426	0.008
561.949	4.304	9.365	-0.377	0.008
562.012	4.602	10.004	-0.360	0.008
562.074	4.895	10.650	-0.336	0.008
562.137	5.205	11.319	-0.311	-0.008
562.199	5.509	12.001	-0.270	0.008
562.262	5.820	12.695	-0.254	0.008
562.324	6.130	13.353	-0.221	0.016
562.387	6.429	14.029	-0.197	0.016
562.450	6.727	14.704	-0.180	0.016
562.512	6.989	15.307	-0.156	0.016
562.575	7.275	15.940	-0.147	0.016
562.637	7.537	16.531	-0.115	0.016
562.700	7.799	17.097	-0.106	0.008
562.762	8.006	17.578	-0.098	0.016
562.825	8.255	18.120	-0.098	0.016
562.887	8.511	18.698	-0.074	0.016
562.950	8.767	19.265	-0.074	0.008
563.013	9.022	19.831	-0.066	0.016
563.075	9.260	20.373	-0.057	0.033
563.138	9.509	20.896	-0.049	0.008
563.200	9.723	21.389	-0.033	0.016
563.263	9.930	21.828	-0.041	0.025
563.325	10.124	22.272	-0.025	0.008
563.388	10.319	22.704	-0.025	-0.008
563.450	10.532	23.161	-0.025	-0.000
563.513	10.739	23.624	-0.008	0.016
563.575	10.958	24.117	-0.008	0.008
563.638	11.178	24.580	-0.008	0.008
563.701	11.415	25.091	-0.000	0.025
563.763	11.640	25.596	-0.000	0.008
563.826	11.860	26.090	0.016	0.016
563.888	12.091	26.601	0.008	0.008
563.951	12.310	27.082	0.016	0.016
564.013	12.541	27.593	0.016	0.016
564.076	12.761	28.068	0.033	0.016
564.138	12.968	28.513	0.025	0.025
564.201	13.156	28.945	0.041	0.016
564.264	13.357	29.383	0.025	0.008
564.326	13.522	29.749	0.025	0.016
564.389	13.698	30.126	0.033	0.016
564.451	13.844	30.461	0.041	0.033
564.514	14.015	30.838	0.041	0.016
564.576	14.173	31.161	0.041	0.008
564.639	14.301	31.478	0.041	0.008
564.701	14.441	31.782	0.041	0.008
564.764	14.581	32.111	0.057	0.016
564.826	14.727	32.403	0.049	0.008
564.889	14.849	32.665	0.057	0.025
564.952	14.952	32.915	0.066	0.008
565.014	15.056	33.128	0.049	0.025
565.077	15.141	33.322	0.057	0.008
565.139	15.220	33.493	0.057	0.008
565.202	15.293	33.639	0.066	0.016
565.264	15.348	33.767	0.057	0.008
565.327	15.403	33.889	0.066	0.008
565.389	15.439	33.962	0.066	0.008
565.452	15.470	34.029	0.074	0.008
565.515	15.494	34.090	0.074	0.008
565.577	15.500	34.071	0.057	0.016
565.640	15.470	34.017	0.066	0.008
565.702	15.415	33.907	0.074	0.016
565.765	15.342	33.761	0.082	0.008
565.827	15.275	33.609	0.082	0.016
565.890	15.196	33.432	0.082	0.008
565.952	15.092	33.201	0.082	0.016
566.015	15.001	32.988	0.098	0.016
566.077	14.873	32.732	0.090	0.016
566.140	14.739	32.409	0.090	0.008
566.203	14.587	32.074	0.090	0.008
566.265	14.417	31.703	0.098	0.008
566.328	14.246	31.319	0.098	0.008
566.390	14.045	30.881	0.098	0.008
566.453	13.832	30.394	0.098	0.008
566.515	13.607	29.895	0.106	0.008
566.578	13.369	29.389	0.098	0.008
566.640	13.138	28.866	0.115	0.008
566.703	12.901	28.348	0.115	0.008
566.766	12.675	27.837	0.131	0.008
566.828	12.450	27.344	0.131	0.008
566.891	12.225	26.851	0.131	0.016
566.953	11.993	26.357	0.139	0.016
567.016	11.780	25.858	0.147	0.008
567.078	11.573	25.402	0.164	0.008
567.141	11.372	24.939	0.156	0.016
567.203	11.135	24.434	0.172	0.016
567.266	10.916	23.940	0.180	0.016
567.328	10.703	23.447	0.188	0.016
567.391	10.484	22.991	0.188	0.025
567.454	10.295	22.516	0.197	0.008
567.516	10.094	22.090	0.213	0.008
567.579	9.887	21.621	0.221	0.016
567.641	9.680	21.115	0.246	0.008
567.704	9.436	20.567	0.262	-0.000
567.766	9.175	19.953	0.287	0.008
567.829	8.931	19.368	0.303	0.016
567.891	8.669	18.735	0.336	0.008
567.954	8.420	18.144	0.369	0.008
568.017	8.164	17.542	0.410	-0.000
568.079	7.896	16.957	0.442	0.008
568.142	7.646	16.354	0.491	0.008
568.204	7.354	15.739	0.532	0.016
568.267	7.056	15.064	0.590	-0.000
568.329	6.745	14.376	0.631	0.008
568.392	6.411	13.645	0.672	0.025
568.454	6.063	12.878	0.704	0.008
568.517	5.741	12.153	0.762	0.008
568.579	5.412	11.453	0.795	0.016
568.642	5.095	10.759	0.827	0.008
568.705	4.779	10.047	0.860	0.016
568.767	4.462	9.359	0.893	0.016
568.830	4.140	8.665	0.934	0.016
568.892	3.811	7.953	0.950	0.016
568.955	3.470	7.185	0.975	-0.000
569.017	3.086	6.388	0.991	0.008
569.080	2.703	5.529	1.007	0.008
569.142	2.295	4.653	1.032	0.025
569.205	1.869	3.733	1.048	0.008
569.268	1.442	2.808	1.048	0.016
569.330	1.004	1.901	1.057	0.016
569.393	0.590	1.000	1.057	0.016
569.455	0.164	0.086	1.057	0.016
569.518	-0.244	-0.784	1.048	0.016
569.580	-0.646	-1.630	1.040	0.025
569.643	-1.011	-2.446	1.007	0.008
569.705	-1.413	-3.262	1.007	-0.000
569.768	-1.778	-4.054	0.975	0.016
569.830	-2.150	-4.833	0.950	0.016
569.893	-2.491	-5.551	0.934	0.016
569.956	-2.850	-6.325	0.893	0.008
570.018	-3.197	-7.061	0.868	0.008
570.081	-3.538	-7.786	0.827	0.008
570.143	-3.848	-8.449	0.786	0.008
570.206	-4.128	-9.058	0.745	0.016
570.268	-4.421	-9.679	0.704	0.016
570.331	-4.719	-10.288	0.655	0.008
570.393	-4.999	-10.897	0.623	-0.000
570.456	-5.297	-11.536	0.582	0.016
570.519	-5.596	-12.181	0.532	0.016
570.581	-5.888	-12.821	0.500	0.008
570.644	-6.180	-13.430	0.451	0.008
570.706	-6.466	-14.032	0.393	0.008
570.769	-6.728	-14.629	0.369	0.008
570.831	-6.978	-15.171	0.319	0.025
570.894	-7.221	-15.700	0.270	0.016
570.956	-7.453	-16.206	0.238	0.008
571.019	-7.696	-16.742	0.188	0.008
571.081	-7.897	-17.204	0.156	0.016
571.144	-8.128	-17.734	0.123	0.008
571.207	-8.390	-18.337	0.098	0.008
571.269	-8.640	-18.921	0.082	0.008
571.332	-8.932	-19.554	0.057	0.016
571.394	-9.182	-20.139	0.049	0.016
571.457	-9.437	-20.711	0.033	0.008
571.519	-9.669	-21.247	0.025	0.008
571.582	-9.882	-21.710	0.016	0.008
571.644	-10.089	-22.172	0.008	0.008
571.707	-10.284	-22.617	0.008	-0.000
571.770	-10.491	-23.067	-0.016	0.016
571.832	-10.692	-23.506	-0.016	0.016
571.895	-10.911	-23.987	-0.016	0.016
571.957	-11.118	-24.462	-0.033	0.016
572.020	-11.337	-24.930	-0.033	0.008
572.082	-11.568	-25.442	-0.041	0.016
572.145	-11.781	-25.929	-0.041	-0.000
572.207	-12.031	-26.440	-0.057	0.016
572.270	-12.244	-26.946	-0.049	0.016
572.332	-12.481	-27.451	-0.057	0.008
572.395	-12.707	-27.950	-0.066	0.016
572.458	-12.920	-28.407	-0.057	0.016
572.520	-13.115	-28.857	-0.082	-0.000
572.583	-13.309	-29.277	-0.074	0.008
572.645	-13.486	-29.673	-0.090	0.016
572.708	-13.644	-30.014	-0.082	0.016
572.770	-13.833	-30.398	-0.082	0.016
572.833	-13.985	-30.757	-0.082	0.025
572.895	-14.131	-31.067	-0.090	0.008
572.958	-14.271	-31.390	-0.098	0.016
573.021	-14.399	-31.688	-0.090	0.016
573.083	-14.533	-31.993	-0.098	-0.000
573.146	-14.673	-32.285	-0.090	0.016
573.208	-14.783	-32.522	-0.090	-0.000
573.271	-14.899	-32.772	-0.106	0.008
573.333	-14.996	-32.997	-0.098	0.016
573.396	-15.093	-33.210	-0.106	0.008
573.458	-15.191	-33.405	-0.098	0.016
573.521	-15.264	-33.582	-0.098	0.008
573.583	-15.349	-33.752	-0.123	0.008
573.646	-15.404	-33.892	-0.106	0.008
573.709	-15.446	-33.971	-0.115	0.025
573.771	-15.477	-34.038	-0.115	0.008
573.834	-15.495	-34.087	-0.115	0.008
573.896	-15.513	-34.130	-0.115	0.008
573.959	-15.501	-34.081	-0.115	0.025
574.021	-15.434	-33.965	-0.115	0.016
574.084	-15.373	-33.825	-0.139	0.016
574.146	-15.300	-33.661	-0.131	0.008
574.209	-15.209	-33.448	-0.131	0.025
574.272	-15.106	-33.235	-0.123	0.016
574.334	-15.002	-32.985	-0.139	-0.000
574.397	-14.880	-32.736	-0.131	0.016
574.459	-14.740	-32.437	-0.131	0.025
574.522	-14.588	-32.096	-0.139	0.008
574.584	-14.442	-31.761	-0.131	0.016
574.647	-14.271	-31.396	-0.139	0.025
574.709	-14.089	-30.970	-0.147	0.016
574.772	-13.882	-30.525	-0.156	0.008
574.834	-13.669	-30.045	-0.147	0.008
574.897	-13.450	-29.551	-0.147	0.008
574.960	-13.218	-29.058	-0.147	0.025
575.022	-12.987	-28.535	-0.156	0.008
575.085	-12.743	-28.011	-0.156	0.016
575.147	-12.512	-27.481	-0.164	0.008
575.210	-12.281	-26.988	-0.147	0.016
575.272	-12.055	-26.477	-0.156	0.016
575.335	-11.824	-25.984	-0.180	0.016
575.397	-11.617	-25.503	-0.172	0.016
575.460	-11.410	-25.046	-0.188	0.008
575.523	-11.197	-24.559	-0.180	-0.000
575.585	-10.978	-24.096	-0.197	0.025
575.648	-10.777	-23.634	-0.197	0.016
575.710	-10.576	-23.201	-0.197	0.008
575.773	-10.393	-22.799	-0.213	0.008
575.835	-10.204	-22.379	-0.221	0.016
575.898	-10.034	-21.978	-0.213	0.016
575.960	-9.809	-21.509	-0.238	-0.000
576.023	-9.608	-21.034	-0.238	0.025
576.085	-9.370	-20.516	-0.254	0.008
576.148	-9.139	-19.993	-0.262	0.008
576.211	-8.902	-19.469	-0.278	-0.000
576.273	-8.664	-18.933	-0.278	0.008
576.336	-8.433	-18.398	-0.295	0.025
576.398	-8.201	-17.856	-0.303	0.016
576.461	-7.970	-17.326	-0.319	-0.000
576.523	-7.720	-16.748	-0.344	0.016
576.586	-7.440	-16.096	-0.352	0.016
576.648	-7.148	-15.414	-0.377	0.016
576.711	-6.825	-14.702	-0.426	0.008
576.774	-6.497	-13.941	-0.442	-0.000
576.836	-6.174	-13.235	-0.467	0.008
576.899	-5.833	-12.468	-0.508	0.008
576.961	-5.504	-11.755	-0.524	0.008
577.024	-5.169	-11.013	-0.549	-0.000
577.086	-4.828	-10.282	-0.582	0.016
577.149	-4.506	-9.576	-0.606	0.016
577.211	-4.153	-8.790	-0.631	0.016
577.274	-3.800	-8.048	-0.663	0.008
577.336	-3.440	-7.250	-0.688	0.008
577.399	-3.051	-6.410	-0.688	0.025
577.462	-2.667	-5.570	-0.713	0.016
