Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
3.162	11.124	23.047	2.785	1.261
3.167	11.124	23.059	2.777	1.245
3.171	11.148	23.084	2.785	1.253
3.176	11.154	23.102	2.769	1.245
3.180	11.160	23.126	2.777	1.253
3.185	11.166	23.138	2.777	1.253
3.190	11.166	23.169	2.769	1.253
3.194	11.179	23.199	2.769	1.245
3.199	11.197	23.205	2.769	1.245
3.203	11.203	23.242	2.777	1.253
3.208	11.209	23.254	2.769	1.245
3.212	11.215	23.279	2.769	1.253
3.217	11.233	23.297	2.769	1.245
3.221	11.239	23.321	2.760	1.253
3.226	11.246	23.333	2.777	1.253
3.230	11.252	23.364	2.769	1.237
3.235	11.270	23.382	2.769	1.245
3.240	11.276	23.406	2.760	1.245
3.244	11.288	23.425	2.777	1.245
3.249	11.294	23.443	2.760	1.253
3.253	11.294	23.467	2.760	1.237
3.258	11.306	23.486	2.769	1.245
3.262	11.319	23.504	2.769	1.245
3.267	11.325	23.528	2.760	1.245
3.271	11.331	23.546	2.760	1.245
3.276	11.343	23.571	2.769	1.245
3.281	11.355	23.595	2.769	1.253
3.285	11.355	23.613	2.769	1.245
3.290	11.367	23.632	2.777	1.237
3.294	11.373	23.644	2.744	1.229
3.299	11.379	23.668	2.769	1.237
3.303	11.398	23.693	2.752	1.245
3.308	11.398	23.717	2.769	1.245
3.312	11.410	23.735	2.760	1.245
3.317	11.416	23.753	2.760	1.237
3.321	11.428	23.772	2.752	1.237
3.326	11.428	23.796	2.760	1.245
3.331	11.440	23.814	2.744	1.245
3.335	11.440	23.833	2.760	1.237
3.340	11.459	23.857	2.744	1.237
3.344	11.465	23.881	2.752	1.229
3.349	11.465	23.900	2.744	1.237
3.353	11.471	23.924	2.752	1.237
3.358	11.483	23.930	2.760	1.229
3.362	11.483	23.960	2.744	1.237
3.367	11.495	23.973	2.752	1.237
3.372	11.507	23.997	2.760	1.245
3.376	11.513	24.015	2.744	1.245
3.381	11.520	24.027	2.744	1.237
3.385	11.526	24.052	2.744	1.229
3.390	11.532	24.082	2.736	1.229
3.394	11.538	24.088	2.744	1.229
3.399	11.550	24.113	2.744	1.237
3.403	11.562	24.143	2.752	1.237
3.408	11.574	24.155	2.752	1.237
3.412	11.568	24.167	2.736	1.229
3.417	11.580	24.192	2.736	1.229
3.422	11.593	24.210	2.736	1.229
3.426	11.599	24.234	2.728	1.229
3.431	11.599	24.253	2.744	1.220
3.435	11.605	24.259	2.728	1.229
3.440	11.623	24.289	2.736	1.229
3.444	11.611	24.314	2.736	1.220
3.449	11.629	24.326	2.728	1.229
3.453	11.635	24.350	2.728	1.229
3.458	11.641	24.362	2.719	1.237
3.463	11.641	24.387	2.719	1.220
3.467	11.647	24.399	2.728	1.220
3.472	11.653	24.423	2.719	1.220
3.476	11.666	24.441	2.719	1.212
3.481	11.678	24.460	2.719	1.220
3.485	11.684	24.478	2.719	1.212
3.490	11.684	24.496	2.711	1.229
3.494	11.696	24.521	2.719	1.220
3.499	11.702	24.533	2.703	1.204
3.503	11.708	24.551	2.719	1.220
3.508	11.714	24.569	2.719	1.212
3.513	11.708	24.581	2.711	1.212
3.517	11.727	24.612	2.711	1.212
3.522	11.739	24.624	2.703	1.212
3.526	11.733	24.642	2.703	1.204
3.531	11.733	24.661	2.695	1.212
3.535	11.745	24.679	2.703	1.212
3.540	11.751	24.697	2.711	1.212
3.544	11.757	24.721	2.695	1.204
3.549	11.757	24.728	2.711	1.220
3.554	11.775	24.758	2.687	1.212
3.558	11.781	24.770	2.695	1.212
3.563	11.781	24.782	2.695	1.212
3.567	11.787	24.807	2.687	1.212
3.572	11.793	24.825	2.687	1.204
3.576	11.793	24.843	2.687	1.196
3.581	11.806	24.861	2.695	1.204
3.585	11.806	24.868	2.687	1.204
3.590	11.806	24.892	2.687	1.204
3.594	11.812	24.910	2.678	1.204
3.599	11.818	24.928	2.670	1.212
3.604	11.836	24.941	2.670	1.196
3.608	11.830	24.965	2.670	1.204
3.613	11.842	24.977	2.670	1.212
3.617	11.848	24.989	2.678	1.204
3.622	11.848	25.008	2.662	1.204
3.626	11.854	25.038	2.670	1.196
3.631	11.854	25.044	2.662	1.188
3.635	11.867	25.062	2.670	1.204
3.640	11.867	25.087	2.654	1.179
3.645	11.867	25.099	2.654	1.196
3.649	11.885	25.111	2.646	1.179
3.654	11.891	25.135	2.662	1.188
3.658	11.897	25.154	2.637	1.188
3.663	11.897	25.172	2.646	1.196
3.667	11.897	25.190	2.646	1.188
3.672	11.909	25.190	2.646	1.171
3.676	11.915	25.215	2.629	1.179
3.681	11.915	25.233	2.637	1.196
3.685	11.921	25.251	2.629	1.188
3.690	11.915	25.263	2.629	1.188
3.695	11.934	25.275	2.629	1.171
3.699	11.946	25.300	2.621	1.188
3.704	11.946	25.312	2.637	1.179
3.708	11.952	25.318	2.637	1.171
3.713	11.952	25.349	2.621	1.163
3.717	11.964	25.355	2.621	1.179
3.722	11.970	25.379	2.629	1.171
3.726	11.976	25.391	2.613	1.155
3.731	11.976	25.403	2.613	1.163
3.736	11.982	25.416	2.613	1.163
3.740	11.988	25.440	2.605	1.171
3.745	11.988	25.452	2.613	1.179
3.749	12.001	25.464	2.588	1.171
3.754	11.994	25.482	2.605	1.163
3.758	12.007	25.495	2.605	1.171
3.763	12.013	25.519	2.588	1.163
3.767	12.019	25.525	2.588	1.171
3.772	12.025	25.549	2.597	1.171
3.776	12.025	25.556	2.572	1.163
3.781	12.037	25.574	2.580	1.155
3.786	12.043	25.586	2.572	1.155
3.790	12.043	25.598	2.580	1.147
3.795	12.055	25.616	2.572	1.155
3.799	12.061	25.635	2.572	1.147
3.804	12.049	25.647	2.564	1.147
3.808	12.067	25.659	2.564	1.147
3.813	12.074	25.677	2.564	1.163
3.817	12.080	25.689	2.547	1.147
3.822	12.080	25.702	2.564	1.139
3.827	12.086	25.720	2.556	1.147
3.831	12.098	25.732	2.556	1.130
3.836	12.092	25.738	2.556	1.147
3.840	12.098	25.756	2.547	1.139
3.845	12.098	25.781	2.556	1.139
3.849	12.110	25.787	2.547	1.147
3.854	12.116	25.805	2.539	1.130
3.858	12.122	25.817	2.539	1.139
3.863	12.122	25.830	2.531	1.139
3.867	12.128	25.842	2.531	1.130
3.872	12.134	25.860	2.515	1.130
3.877	12.134	25.860	2.523	1.130
3.881	12.141	25.890	2.515	1.130
3.886	12.141	25.903	2.515	1.130
3.890	12.147	25.915	2.515	1.130
3.895	12.153	25.921	2.515	1.122
3.899	12.153	25.939	2.498	1.114
3.904	12.159	25.951	2.506	1.122
3.908	12.159	25.957	2.515	1.122
3.913	12.165	25.970	2.515	1.106
3.918	12.165	25.988	2.498	1.106
3.922	12.171	26.000	2.498	1.106
3.927	12.171	26.018	2.498	1.106
3.931	12.171	26.024	2.490	1.106
3.936	12.177	26.037	2.490	1.114
3.940	12.183	26.055	2.490	1.114
3.945	12.183	26.061	2.490	1.114
3.949	12.189	26.067	2.474	1.114
3.954	12.177	26.091	2.465	1.106
3.958	12.195	26.091	2.465	1.106
3.963	12.201	26.110	2.465	1.106
3.968	12.195	26.134	2.465	1.098
3.972	12.201	26.134	2.457	1.098
3.977	12.208	26.146	2.457	1.106
3.981	12.214	26.164	2.449	1.106
3.986	12.201	26.170	2.449	1.106
3.990	12.201	26.183	2.449	1.098
3.995	12.201	26.195	2.457	1.098
3.999	12.214	26.207	2.441	1.098
4.004	12.220	26.213	2.433	1.081
4.009	12.214	26.225	2.433	1.089
4.013	12.220	26.244	2.425	1.089
4.018	12.208	26.262	2.433	1.089
4.022	12.226	26.268	2.416	1.081
4.027	12.232	26.268	2.416	1.081
4.031	12.226	26.280	2.416	1.081
4.036	12.238	26.292	2.400	1.081
4.040	12.226	26.298	2.408	1.081
4.045	12.232	26.317	2.400	1.073
4.049	12.232	26.317	2.392	1.073
4.054	12.232	26.335	2.384	1.065
4.059	12.238	26.347	2.400	1.073
4.063	12.238	26.353	2.392	1.065
4.068	12.238	26.371	2.392	1.057
4.072	12.244	26.371	2.375	1.065
4.077	12.244	26.390	2.375	1.048
4.081	12.244	26.408	2.375	1.057
4.086	12.238	26.414	2.367	1.057
4.090	12.238	26.414	2.367	1.065
4.095	12.244	26.432	2.359	1.057
4.100	12.244	26.438	2.367	1.057
4.104	12.250	26.451	2.351	1.048
4.109	12.256	26.457	2.359	1.048
4.113	12.244	26.463	2.351	1.048
4.118	12.250	26.481	2.334	1.048
4.122	12.256	26.493	2.326	1.048
4.127	12.244	26.493	2.334	1.040
4.131	12.244	26.505	2.318	1.040
4.136	12.244	26.511	2.318	1.032
4.140	12.238	26.524	2.318	1.032
4.145	12.244	26.530	2.318	1.024
4.150	12.244	26.536	2.302	1.032
4.154	12.244	26.548	2.318	1.032
4.159	12.244	26.554	2.302	1.024
4.163	12.244	26.572	2.293	1.032
4.168	12.256	26.566	2.302	1.032
4.172	12.256	26.578	2.285	1.024
4.177	12.250	26.578	2.293	1.016
4.181	12.250	26.591	2.277	1.016
4.186	12.256	26.603	2.261	1.007
4.191	12.244	26.609	2.253	0.999
4.195	12.250	26.621	2.277	1.007
4.200	12.250	26.633	2.261	0.999
4.204	12.244	26.645	2.244	0.999
4.209	12.232	26.645	2.253	1.016
4.213	12.232	26.645	2.244	1.007
4.218	12.238	26.651	2.253	1.007
4.222	12.244	26.670	2.236	0.999
4.227	12.238	26.676	2.236	0.991
4.231	12.232	26.682	2.220	0.991
4.236	12.238	26.688	2.220	0.991
4.241	12.244	26.700	2.220	0.983
4.245	12.244	26.700	2.212	0.983
4.250	12.238	26.712	2.203	0.983
4.254	12.238	26.706	2.195	0.983
4.259	12.232	26.718	2.195	0.975
4.263	12.232	26.731	2.187	0.983
4.268	12.232	26.737	2.179	0.967
4.272	12.238	26.737	2.179	0.967
4.277	12.238	26.743	2.171	0.975
4.282	12.226	26.749	2.171	0.958
4.286	12.232	26.755	2.171	0.950
4.291	12.232	26.767	2.162	0.967
4.295	12.220	26.767	2.146	0.967
4.300	12.226	26.779	2.146	0.950
4.304	12.220	26.767	2.138	0.950
4.309	12.232	26.785	2.138	0.942
4.313	12.214	26.785	2.130	0.942
4.318	12.214	26.791	2.121	0.950
4.322	12.220	26.798	2.113	0.942
4.327	12.214	26.804	2.105	0.942
4.332	12.214	26.810	2.113	0.934
4.336	12.220	26.804	2.097	0.934
4.341	12.208	26.810	2.105	0.926
4.345	12.214	26.816	2.089	0.934
4.350	12.214	26.822	2.089	0.926
4.354	12.208	26.822	2.089	0.926
4.359	12.208	26.828	2.072	0.917
4.363	12.208	26.834	2.064	0.926
4.368	12.201	26.846	2.064	0.909
4.373	12.201	26.846	2.048	0.909
4.377	12.201	26.846	2.048	0.917
4.382	12.195	26.846	2.048	0.917
4.386	12.195	26.858	2.031	0.909
4.391	12.189	26.852	2.031	0.901
4.395	12.195	26.858	2.023	0.909
4.400	12.189	26.852	2.015	0.901
4.404	12.189	26.871	2.007	0.901
4.409	12.177	26.865	2.007	0.909
4.413	12.183	26.871	1.990	0.885
4.418	12.177	26.877	2.007	0.885
4.423	12.177	26.877	1.982	0.876
4.427	12.177	26.883	1.982	0.893
4.432	12.165	26.883	1.982	0.876
4.436	12.159	26.883	1.990	0.876
4.441	12.159	26.883	1.966	0.876
4.445	12.153	26.895	1.958	0.868
4.450	12.153	26.889	1.949	0.860
4.454	12.153	26.901	1.949	0.868
4.459	12.141	26.901	1.941	0.852
4.464	12.147	26.895	1.925	0.860
4.468	12.141	26.889	1.925	0.852
4.473	12.141	26.889	1.925	0.852
4.477	12.134	26.895	1.917	0.844
4.482	12.122	26.901	1.892	0.844
4.486	12.134	26.895	1.900	0.835
4.491	12.128	26.895	1.900	0.835
4.495	12.122	26.895	1.884	0.835
4.500	12.116	26.895	1.876	0.819
4.504	12.104	26.901	1.876	0.835
4.509	12.110	26.901	1.868	0.827
4.514	12.110	26.901	1.868	0.827
4.518	12.098	26.895	1.843	0.811
4.523	12.092	26.901	1.835	0.819
4.527	12.104	26.901	1.843	0.819
4.532	12.092	26.907	1.835	0.811
4.536	12.092	26.901	1.835	0.819
4.541	12.092	26.895	1.818	0.803
4.545	12.086	26.889	1.810	0.803
4.550	12.080	26.895	1.810	0.795
4.555	12.074	26.895	1.794	0.795
4.559	12.061	26.895	1.794	0.795
4.564	12.067	26.895	1.794	0.795
4.568	12.061	26.895	1.777	0.786
4.573	12.055	26.895	1.761	0.778
4.577	12.055	26.895	1.753	0.778
4.582	12.049	26.889	1.753	0.770
4.586	12.043	26.889	1.753	0.770
4.591	12.043	26.883	1.745	0.770
4.595	12.049	26.883	1.736	0.770
4.600	12.043	26.877	1.728	0.754
4.605	12.025	26.877	1.720	0.770
4.609	12.037	26.877	1.704	0.754
4.614	12.025	26.877	1.720	0.762
4.618	12.019	26.871	1.712	0.754
4.623	12.019	26.871	1.696	0.762
4.627	12.007	26.865	1.687	0.754
4.632	12.001	26.871	1.679	0.754
4.636	11.994	26.846	1.687	0.737
4.641	11.994	26.858	1.663	0.729
4.646	11.982	26.852	1.655	0.737
4.650	11.982	26.852	1.663	0.721
4.655	11.976	26.840	1.646	0.721
4.659	11.976	26.846	1.646	0.729
4.664	11.964	26.840	1.638	0.729
4.668	11.970	26.834	1.614	0.721
4.673	11.958	26.828	1.605	0.713
4.677	11.964	26.822	1.614	0.704
4.682	11.946	26.816	1.605	0.713
4.686	11.952	26.810	1.605	0.696
4.691	11.946	26.810	1.589	0.704
4.696	11.927	26.810	1.581	0.704
4.700	11.927	26.798	1.573	0.688
4.705	11.921	26.791	1.564	0.680
4.709	11.915	26.798	1.556	0.688
4.714	11.903	26.779	1.556	0.680
4.718	11.903	26.773	1.540	0.680
4.723	11.903	26.773	1.524	0.680
4.727	11.897	26.767	1.532	0.672
4.732	11.885	26.755	1.515	0.663
4.737	11.879	26.755	1.507	0.663
4.741	11.879	26.749	1.499	0.655
4.746	11.867	26.749	1.499	0.663
4.750	11.860	26.737	1.483	0.663
4.755	11.860	26.731	1.483	0.655
4.759	11.842	26.724	1.474	0.655
4.764	11.848	26.718	1.458	0.647
4.768	11.836	26.706	1.458	0.647
4.773	11.836	26.706	1.450	0.647
4.777	11.824	26.700	1.433	0.647
4.782	11.818	26.688	1.450	0.623
4.787	11.812	26.676	1.433	0.623
4.791	11.800	26.676	1.425	0.631
4.796	11.806	26.670	1.409	0.614
4.800	11.793	26.664	1.409	0.623
4.805	11.781	26.651	1.392	0.623
4.809	11.781	26.645	1.392	0.606
4.814	11.775	26.633	1.384	0.606
4.818	11.763	26.627	1.376	0.606
4.823	11.757	26.609	1.360	0.598
4.828	11.745	26.609	1.368	0.598
4.832	11.745	26.597	1.343	0.582
4.837	11.733	26.584	1.335	0.582
4.841	11.727	26.578	1.343	0.582
4.846	11.720	26.578	1.327	0.582
4.850	11.714	26.560	1.319	0.582
4.855	11.708	26.560	1.311	0.573
4.859	11.702	26.542	1.311	0.573
4.864	11.702	26.530	1.286	0.565
4.868	11.684	26.524	1.294	0.573
4.873	11.678	26.511	1.286	0.557
4.878	11.666	26.505	1.270	0.565
4.882	11.672	26.493	1.261	0.557
4.887	11.653	26.487	1.253	0.532
4.891	11.647	26.475	1.237	0.541
4.896	11.641	26.457	1.237	0.532
4.900	11.635	26.457	1.229	0.541
4.905	11.629	26.444	1.229	0.532
4.909	11.617	26.426	1.204	0.532
4.914	11.605	26.414	1.212	0.541
4.919	11.611	26.408	1.204	0.524
4.923	11.599	26.396	1.196	0.524
4.928	11.586	26.384	1.188	0.524
4.932	11.580	26.371	1.171	0.524
4.937	11.568	26.359	1.171	0.516
4.941	11.574	26.353	1.147	0.508
4.946	11.556	26.341	1.155	0.516
4.950	11.562	26.329	1.139	0.500
4.955	11.550	26.317	1.122	0.500
4.959	11.538	26.298	1.122	0.491
4.964	11.532	26.280	1.122	0.491
4.969	11.526	26.274	1.106	0.483
4.973	11.520	26.268	1.106	0.483
4.978	11.507	26.250	1.089	0.475
4.982	11.501	26.237	1.073	0.483
4.987	11.489	26.231	1.073	0.475
4.991	11.483	26.207	1.073	0.475
4.996	11.477	26.201	1.073	0.475
5.000	11.471	26.183	1.048	0.459
5.005	11.465	26.170	1.048	0.459
5.010	11.453	26.158	1.048	0.451
5.014	11.446	26.146	1.040	0.451
5.019	11.434	26.128	1.016	0.451
5.023	11.428	26.116	1.016	0.442
5.028	11.416	26.097	1.016	0.442
5.032	11.416	26.085	0.999	0.418
5.037	11.410	26.073	0.991	0.434
5.041	11.404	26.073	0.983	0.426
5.046	11.398	26.043	0.983	0.418
5.050	11.379	26.030	0.967	0.418
5.055	11.373	26.024	0.950	0.418
5.060	11.367	25.988	0.950	0.410
5.064	11.361	25.976	0.942	0.410
5.069	11.355	25.970	0.934	0.401
5.073	11.349	25.951	0.934	0.401
5.078	11.337	25.939	0.917	0.385
5.082	11.325	25.921	0.909	0.401
5.087	11.319	25.896	0.901	0.393
5.091	11.306	25.890	0.901	0.393
5.096	11.300	25.872	0.893	0.393
5.101	11.294	25.860	0.876	0.377
5.105	11.276	25.842	0.868	0.369
5.110	11.270	25.823	0.860	0.369
5.114	11.264	25.811	0.852	0.377
5.119	11.258	25.793	0.852	0.377
5.123	11.252	25.775	0.852	0.360
5.128	11.246	25.750	0.835	0.360
5.132	11.233	25.732	0.827	0.360
5.137	11.215	25.726	0.827	0.352
5.141	11.209	25.702	0.803	0.344
5.146	11.209	25.696	0.803	0.344
5.151	11.197	25.671	0.795	0.344
5.155	11.197	25.647	0.778	0.336
5.160	11.185	25.641	0.770	0.336
5.164	11.179	25.616	0.778	0.328
5.169	11.166	25.592	0.762	0.319
5.173	11.160	25.580	0.754	0.328
5.178	11.142	25.568	0.762	0.328
5.182	11.142	25.543	0.737	0.319
5.187	11.130	25.537	0.737	0.311
5.192	11.124	25.507	0.745	0.311
5.196	11.118	25.495	0.721	0.303
5.201	11.106	25.470	0.704	0.311
5.205	11.099	25.446	0.721	0.311
5.210	11.093	25.428	0.704	0.287
5.214	11.087	25.416	0.688	0.303
5.219	11.069	25.397	0.688	0.287
5.223	11.057	25.379	0.688	0.287
5.228	11.057	25.355	0.672	0.278
5.232	11.051	25.336	0.663	0.270
5.237	11.045	25.324	0.655	0.287
5.242	11.039	25.300	0.647	0.270
5.246	11.026	25.275	0.647	0.262
5.251	11.014	25.263	0.639	0.262
5.255	11.002	25.245	0.631	0.262
5.260	10.990	25.221	0.623	0.254
5.264	10.990	25.196	0.623	0.254
5.269	10.972	25.172	0.598	0.262
5.273	10.965	25.160	0.606	0.246
5.278	10.959	25.135	0.606	0.238
5.283	10.947	25.117	0.598	0.246
5.287	10.935	25.099	0.565	0.229
5.292	10.923	25.081	0.565	0.229
5.296	10.917	25.056	0.565	0.246
5.301	10.911	25.026	0.557	0.229
5.305	10.905	25.014	0.557	0.221
5.310	10.892	24.995	0.549	0.221
5.314	10.874	24.971	0.541	0.221
5.319	10.874	24.947	0.532	0.213
5.323	10.868	24.928	0.516	0.221
5.328	10.856	24.916	0.524	0.213
5.333	10.844	24.886	0.508	0.221
5.337	10.838	24.861	0.508	0.213
5.342	10.825	24.837	0.500	0.197
5.346	10.807	24.825	0.491	0.197
5.351	10.801	24.801	0.483	0.197
5.355	10.801	24.776	0.475	0.197
5.360	10.777	24.746	0.475	0.197
5.364	10.771	24.728	0.459	0.188
5.369	10.765	24.709	0.467	0.188
5.374	10.758	24.685	0.451	0.180
5.378	10.740	24.661	0.434	0.180
5.383	10.746	24.636	0.426	0.164
5.387	10.734	24.618	0.434	0.172
5.392	10.722	24.594	0.418	0.172
5.396	10.704	24.569	0.426	0.164
5.401	10.710	24.539	0.418	0.164
5.405	10.692	24.521	0.410	0.156
5.410	10.685	24.508	0.401	0.156
5.414	10.679	24.472	0.401	0.156
5.419	10.673	24.460	0.385	0.147
5.424	10.661	24.423	0.385	0.147
5.428	10.643	24.399	0.369	0.147
5.433	10.631	24.387	0.385	0.139
5.437	10.618	24.356	0.352	0.147
5.442	10.612	24.332	0.360	0.156
5.446	10.594	24.320	0.344	0.131
5.451	10.588	24.289	0.336	0.131
5.455	10.582	24.265	0.344	0.131
5.460	10.576	24.240	0.328	0.123
5.465	10.551	24.222	0.319	0.139
5.469	10.551	24.192	0.319	0.131
5.474	10.545	24.174	0.311	0.115
5.478	10.527	24.143	0.319	0.115
5.483	10.521	24.119	0.303	0.115
5.487	10.509	24.088	0.311	0.115
5.492	10.503	24.064	0.287	0.115
5.496	10.485	24.046	0.287	0.098
5.501	10.472	24.015	0.287	0.106
5.505	10.466	23.997	0.270	0.098
5.510	10.454	23.973	0.262	0.106
5.515	10.448	23.948	0.254	0.106
5.519	10.430	23.918	0.254	0.098
5.524	10.424	23.900	0.262	0.090
5.528	10.424	23.869	0.254	0.090
5.533	10.399	23.851	0.229	0.090
5.537	10.387	23.820	0.238	0.082
5.542	10.387	23.790	0.229	0.090
5.546	10.375	23.772	0.229	0.082
5.551	10.363	23.747	0.205	0.082
5.556	10.351	23.717	0.213	0.074
5.560	10.338	23.693	0.205	0.066
5.565	10.332	23.668	0.205	0.066
5.569	10.320	23.632	0.197	0.066
5.574	10.308	23.619	0.197	0.066
5.578	10.302	23.589	0.188	0.066
5.583	10.290	23.565	0.180	0.049
5.587	10.271	23.534	0.164	0.049
5.592	10.265	23.510	0.172	0.057
5.596	10.253	23.486	0.164	0.041
5.601	10.241	23.461	0.156	0.057
5.606	10.235	23.443	0.156	0.041
5.610	10.217	23.412	0.147	0.033
5.615	10.211	23.382	0.139	0.033
5.619	10.198	23.352	0.139	0.033
5.624	10.186	23.327	0.131	0.049
5.628	10.174	23.297	0.123	0.025
5.633	10.168	23.266	0.115	0.033
5.637	10.156	23.242	0.115	0.033
5.642	10.144	23.218	0.115	0.033
5.647	10.131	23.193	0.115	0.025
5.651	10.131	23.169	0.106	0.033
5.656	10.119	23.138	0.106	0.016
5.660	10.101	23.108	0.098	0.016
5.665	10.095	23.084	0.098	0.008
5.669	10.077	23.053	0.074	0.008
5.674	10.071	23.029	0.074	0.008
5.678	10.058	22.998	0.066	0.008
5.683	10.052	22.986	0.066	0.016
5.687	10.034	22.956	0.057	-0.000
5.692	10.034	22.925	0.049	-0.000
5.697	10.016	22.895	0.057	-0.008
5.701	10.016	22.871	0.057	-0.008
5.706	9.991	22.840	0.041	-0.000
5.710	9.991	22.822	0.041	-0.000
5.715	9.979	22.785	0.033	-0.000
5.719	9.967	22.761	0.033	-0.025
5.724	9.949	22.737	0.025	-0.000
5.728	9.943	22.700	0.033	-0.016
5.733	9.930	22.670	0.025	-0.016
5.738	9.918	22.658	0.008	-0.016
5.742	9.912	22.621	0.008	-0.025
5.747	9.900	22.591	0.008	-0.025
5.751	9.906	22.566	-0.008	-0.033
5.756	9.876	22.536	0.008	-0.025
5.760	9.870	22.505	-0.000	-0.033
5.765	9.857	22.475	-0.008	-0.041
5.769	9.851	22.444	-0.016	-0.033
5.774	9.845	22.420	-0.008	-0.041
5.778	9.827	22.396	-0.016	-0.033
5.783	9.815	22.371	-0.025	-0.033
5.788	9.803	22.341	-0.025	-0.033
5.792	9.803	22.317	-0.033	-0.033
5.797	9.778	22.286	-0.033	-0.041
5.801	9.772	22.250	-0.049	-0.041
5.806	9.754	22.231	-0.041	-0.041
5.810	9.754	22.201	-0.049	-0.049
5.815	9.742	22.170	-0.057	-0.049
5.819	9.717	22.146	-0.057	-0.057
5.824	9.717	22.110	-0.049	-0.049
5.829	9.705	22.085	-0.066	-0.049
5.833	9.699	22.049	-0.066	-0.057
5.838	9.687	22.037	-0.066	-0.057
5.842	9.669	22.006	-0.066	-0.057
5.847	9.663	21.976	-0.074	-0.066
5.851	9.644	21.939	-0.066	-0.057
5.856	9.632	21.915	-0.066	-0.074
5.860	9.620	21.878	-0.082	-0.074
5.865	9.614	21.854	-0.082	-0.066
5.869	9.596	21.830	-0.090	-0.066
5.874	9.590	21.799	-0.106	-0.082
5.879	9.577	21.763	-0.098	-0.057
5.883	9.571	21.744	-0.082	-0.066
5.888	9.553	21.714	-0.098	-0.090
5.892	9.541	21.689	-0.098	-0.074
5.897	9.535	21.659	-0.106	-0.082
5.901	9.529	21.616	-0.106	-0.082
5.906	9.510	21.592	-0.115	-0.090
5.910	9.492	21.562	-0.106	-0.090
5.915	9.480	21.531	-0.123	-0.082
5.920	9.474	21.507	-0.115	-0.090
5.924	9.462	21.489	-0.123	-0.074
5.929	9.450	21.446	-0.123	-0.082
5.933	9.437	21.428	-0.131	-0.090
5.938	9.419	21.391	-0.139	-0.082
5.942	9.407	21.367	-0.131	-0.090
5.947	9.401	21.342	-0.139	-0.090
5.951	9.389	21.306	-0.147	-0.082
5.956	9.370	21.275	-0.156	-0.090
5.960	9.364	21.245	-0.156	-0.090
5.965	9.346	21.227	-0.147	-0.098
5.970	9.328	21.190	-0.164	-0.106
5.974	9.322	21.166	-0.172	-0.106
5.979	9.303	21.135	-0.164	-0.098
5.983	9.291	21.105	-0.164	-0.098
5.988	9.279	21.068	-0.172	-0.098
5.992	9.273	21.044	-0.172	-0.106
5.997	9.255	21.008	-0.172	-0.106
6.001	9.236	20.989	-0.172	-0.098
6.006	9.230	20.953	-0.172	-0.115
6.011	9.218	20.928	-0.180	-0.106
6.015	9.194	20.898	-0.180	-0.106
6.020	9.194	20.874	-0.188	-0.106
6.024	9.163	20.843	-0.180	-0.115
6.029	9.157	20.813	-0.188	-0.106
6.033	9.151	20.782	-0.197	-0.115
6.038	9.127	20.752	-0.205	-0.115
6.042	9.121	20.721	-0.188	-0.123
6.047	9.096	20.685	-0.197	-0.106
6.051	9.096	20.667	-0.213	-0.123
6.056	9.078	20.630	-0.188	-0.123
6.061	9.072	20.600	-0.205	-0.123
6.065	9.060	20.581	-0.205	-0.139
6.070	9.036	20.545	-0.213	-0.131
6.074	9.023	20.521	-0.213	-0.131
6.079	9.017	20.490	-0.221	-0.131
6.083	9.005	20.460	-0.221	-0.131
6.088	8.993	20.435	-0.213	-0.131
6.092	8.975	20.399	-0.221	-0.139
6.097	8.962	20.374	-0.213	-0.131
6.102	8.950	20.344	-0.238	-0.131
6.106	8.938	20.314	-0.238	-0.139
6.111	8.926	20.283	-0.238	-0.139
6.115	8.920	20.253	-0.238	-0.139
6.120	8.889	20.228	-0.238	-0.131
6.124	8.889	20.192	-0.254	-0.131
6.129	8.877	20.161	-0.246	-0.147
6.133	8.859	20.131	-0.238	-0.139
6.138	8.847	20.100	-0.254	-0.139
6.142	8.835	20.070	-0.254	-0.139
6.147	8.816	20.046	-0.254	-0.147
6.152	8.804	20.015	-0.254	-0.147
6.156	8.792	19.985	-0.262	-0.156
6.161	8.774	19.954	-0.254	-0.147
6.165	8.768	19.924	-0.270	-0.147
6.170	8.749	19.893	-0.254	-0.147
6.174	8.737	19.857	-0.262	-0.147
6.179	8.725	19.833	-0.262	-0.156
6.183	8.719	19.802	-0.270	-0.147
6.188	8.695	19.772	-0.270	-0.156
6.193	8.688	19.741	-0.270	-0.156
6.197	8.670	19.711	-0.270	-0.164
6.202	8.664	19.680	-0.278	-0.156
6.206	8.646	19.656	-0.295	-0.164
6.211	8.621	19.638	-0.287	-0.164
6.215	8.615	19.589	-0.295	-0.164
6.220	8.603	19.571	-0.295	-0.164
6.224	8.591	19.540	-0.287	-0.172
6.229	8.579	19.516	-0.295	-0.164
6.233	8.561	19.486	-0.303	-0.172
6.238	8.555	19.455	-0.311	-0.180
6.243	8.542	19.419	-0.303	-0.172
6.247	8.530	19.388	-0.295	-0.172
6.252	8.512	19.358	-0.303	-0.164
6.256	8.506	19.333	-0.295	-0.172
6.261	8.481	19.291	-0.311	-0.172
6.265	8.475	19.272	-0.319	-0.180
6.270	8.463	19.230	-0.319	-0.180
6.274	8.451	19.199	-0.303	-0.180
